id_epica,periodo,codigo_proceso,procedimiento,actividad,matched_proc_codes,matched_codigo_arquetipo,matched_nombre_arquetipo
7117333,2026Q1,T160642,Causar y pagar operaciones negocios fiduciarios,actualizar causación ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7117333,2026Q1,T160642,Gestionar correcciones monetarias,gestionar ajustes monetarios ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7117333,2026Q1,T160642,Cumplir órdenes de causación y pago de Negocios Fiduciarios,cargar solicitud ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7117333,2026Q1,T160642,Gestionar inconsistencias,identificar tipo de inconsistencia ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7117333,2026Q1,T160642,Contingencia causar y pagar,3\. operar la contingencia ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7117333,2026Q1,T160642,Causar y pagar operaciones negocios fiduciarios,ajustar validación de causación ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7117333,2026Q1,T160642,Causar y pagar operaciones negocios fiduciarios - PRO - T160642,aprobar pertinencia cumplimiento ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7117333,2026Q1,T160642,Gestionar inconsistencias,gestionar inconsistencia externa ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7117333,2026Q1,T160642,Causar y pagar operaciones negocios fiduciarios,c009 monitorear cumplimiento del pago ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7117333,2026Q1,T160642,Causar y pagar operaciones negocios fiduciarios,generar archivos de pago ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7117333,2026Q1,T160642,Contingencia,revisar falla del aplicativo ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7117333,2026Q1,T160642,Realizar causación,rechazar orden ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7117333,2026Q1,T160642,Causar y pagar operaciones negocios fiduciarios,consultar y descargar soportes de pago ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7117333,2026Q1,T160642,Gestionar novedades,requerir gestión de novedad ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7117333,2026Q1,T160642,Cumplir órdenes de causación y pago de Negocios Fiduciarios,gestionar novedad en listas de control ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7117333,2026Q1,T160642,Gestionar novedades,revisar tipo de novedad ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7117333,2026Q1,T160642,Realizar causación,m: cumplimiento de los servicios p: administrar parámetros contables y tributarios negocios fiduciar ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7117333,2026Q1,T160642,Cumplir órdenes de causación y pago de Negocios Fiduciarios,disponer archivos de la solicitud ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7117333,2026Q1,T160642,Gestionar listas de control,6.registrar gestion y cambiar estado de la alerta ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7117333,2026Q1,T160642,Gestionar novedades,resolver novedad interna ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7117333,2026Q1,T160642,Causar y pagar operaciones negocios fiduciarios - PRO - T160642,reversar pagos ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7117333,2026Q1,T160642,Realizar ajustes al pago,corregir causación ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7117333,2026Q1,T160642,Causar y pagar operaciones negocios fiduciarios - PRO - T160642,clasificar e individualizar instrucción ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7117333,2026Q1,T160642,Gestionar novedades,revisar respuesta ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7117333,2026Q1,T160642,Gestionar novedades,5\. resolver novedad ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7117333,2026Q1,T160642,Causar y pagar operaciones negocios fiduciarios - PRO - T160642,gestionar listas de control ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7117333,2026Q1,T160642,Causar y pagar operaciones negocios fiduciarios,c004 revisar pertinencia de segundo nivel ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7117333,2026Q1,T160642,Gestionar novedades,5\. recibir y gestionar novedad ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7117333,2026Q1,T160642,Causar y pagar operaciones negocios fiduciarios - PRO - T160642,aprobar instrucción ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7117333,2026Q1,T160642,Causar y pagar operaciones negocios fiduciarios,indexar documentos en oracle ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7117333,2026Q1,T160642,Causar y pagar operaciones negocios fiduciarios,actualizar y enviar orden de operación ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7117333,2026Q1,T160642,Contingencia,operar la contingencia ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7117333,2026Q1,T160642,Cumplir órdenes de causación y pago de Negocios Fiduciarios,c001: realizar validaciones de cargue ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7117333,2026Q1,T160642,Cumplir órdenes de causación y pago de Negocios Fiduciarios,c003: realizar pertinencia de primer nivel (documental) ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7117333,2026Q1,T160642,Causar y pagar operaciones negocios fiduciarios - PRO - T160642,radicar solicitud parámetros ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7117333,2026Q1,T160642,Realizar causación,ajustar causación ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7117333,2026Q1,T160642,Gestionar novedades,11\. revisar respuesta ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7117333,2026Q1,T160642,Causar y pagar operaciones negocios fiduciarios,cumplir de forma manual ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7117333,2026Q1,T160642,Gestionar novedades,m: cumplimiento de los servicios p: causar y pagar operaciones negocios fiduciarios ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7117333,2026Q1,T160642,Causar y pagar operaciones negocios fiduciarios,sugerir causación ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7117333,2026Q1,T160642,Realizar causación,reportar error en la causación ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7117333,2026Q1,T160642,Gestionar novedades,enviar respuesta de la novedad ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7117333,2026Q1,T160642,Gestionar novedades,7\. recibir y validar respuesta ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7117333,2026Q1,T160642,Gestionar listas de control,reportar resultado a pagos ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7117333,2026Q1,T160642,Causar y pagar operaciones negocios fiduciarios,cargar instrucción ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7117333,2026Q1,T160642,Causar y pagar operaciones negocios fiduciarios - PRO - T160642,clasificar la instrucción ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7117333,2026Q1,T160642,Causar y pagar operaciones negocios fiduciarios,m: cumplimiento de los servicios p: procesar pagos de negocios fiduciarios ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7117333,2026Q1,T160642,Gestionar novedades,9\. notificar al cliente ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7117333,2026Q1,T160642,Causar y pagar operaciones negocios fiduciarios - PRO - T160642,contingencia causar y pagar ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7117333,2026Q1,T160642,Gestionar novedades,4\. informar al cliente ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7117333,2026Q1,T160642,Realizar ajustes al pago,realizar la aclaración ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7117333,2026Q1,T160642,Causar y pagar operaciones negocios fiduciarios,m: cumplimiento de los servicios p: administrar parámetros contables y tributarios negocios fiducia ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7117333,2026Q1,T160642,Gestionar listas de control,solicitar parametrización ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7117333,2026Q1,T160642,Cumplir órdenes de causación y pago de Negocios Fiduciarios,gestionar inconcistencias ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7117333,2026Q1,T160642,Realizar ajustes al pago,solicitar reposición de recursos al tercero ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7117333,2026Q1,T160642,Gestionar inconsistencias,recibir inconsistencia ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7117333,2026Q1,T160642,Realizar causación,gestionar inconsistencias ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7117333,2026Q1,T160642,Causar y pagar operaciones negocios fiduciarios,c009: validar causación nivel 3 ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7117333,2026Q1,T160642,Gestionar listas de control,validar categoría del reporte ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7117333,2026Q1,T160642,Realizar ajustes al pago,tramitar caso ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7117333,2026Q1,T160642,Cumplir órdenes de causación y pago de Negocios Fiduciarios,generar asiento contable ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7117333,2026Q1,T160642,Realizar pago,rechazar pago ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7026161,2026Q1,T160642,Causar y pagar operaciones negocios fiduciarios - PRO - T160642,,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7026161,2026Q1,T160642,Causar y pagar operaciones negocios fiduciarios,aprobar pertinencia de segundo nivel ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7026161,2026Q1,T160642,Cumplir órdenes de causación y pago de Negocios Fiduciarios,gestionar inconsistencias ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7026161,2026Q1,T160642,Causar y pagar operaciones negocios fiduciarios,c010 validar reglas cumplimiento ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7026161,2026Q1,T160642,Gestionar novedades,1\. identificar tipo de novedad ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7026161,2026Q1,T160642,Gestionar novedades,4\. notificar al cliente ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7026161,2026Q1,T160642,Cumplir órdenes de causación y pago de Negocios Fiduciarios,realizar causación ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7026161,2026Q1,T160642,Causar y pagar operaciones negocios fiduciarios - PRO - T160642,indexar documentos en oracle ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7026161,2026Q1,T160642,Causar y pagar operaciones negocios fiduciarios - PRO - T160642,aprobar pertinencia de segundo nivel ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7026161,2026Q1,T160642,Realizar causación,aprobar causación ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7026161,2026Q1,T160642,Gestionar listas de control,4.solicitar parametrización ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7026161,2026Q1,T160642,Causar y pagar operaciones negocios fiduciarios,actualizar estado del pago ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7026161,2026Q1,T160642,Causar y pagar operaciones negocios fiduciarios,enviar a bandeja segundo nivel ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7026161,2026Q1,T160642,Causar y pagar operaciones negocios fiduciarios - PRO - T160642,c008 validar reglas cumplimiento ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7026161,2026Q1,T160642,Realizar pago,clasificar pago ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7026161,2026Q1,T160642,Cumplir órdenes de causación y pago de Negocios Fiduciarios,realizar pago ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7026161,2026Q1,T160642,Cumplir órdenes de causación y pago de Negocios Fiduciarios,crear órdenes ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7026161,2026Q1,T160642,Contingencia causar y pagar,operar la contingencia ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7026161,2026Q1,T160642,Contingencia,priorizar pagos ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7026161,2026Q1,T160642,Gestionar listas de control,8.notificar novedad al equipo de administración ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7026161,2026Q1,T160642,Causar y pagar operaciones negocios fiduciarios - PRO - T160642, ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7026161,2026Q1,T160642,Causar y pagar operaciones negocios fiduciarios - PRO - T160642,actualizar y enviar orden de operación ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7026161,2026Q1,T160642,Causar y pagar operaciones negocios fiduciarios,c008 verificar modificaciones causación ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7026161,2026Q1,T160642,Cumplir órdenes de causación y pago de Negocios Fiduciarios,contingencia ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7026161,2026Q1,T160642,Realizar ajustes al pago,realizar recuperación ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7026161,2026Q1,T160642,Realizar ajustes al pago,m: cumplimiento de los servicios p: procesar pagos negocios fiduciarios ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7026161,2026Q1,T160642,Realizar pago,radicar incidente ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7026161,2026Q1,T160642,Causar y pagar operaciones negocios fiduciarios - PRO - T160642,ajustar causación ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7026161,2026Q1,T160642,Causar y pagar operaciones negocios fiduciarios - PRO - T160642,actualizar estado del pago ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7026161,2026Q1,T160642,Causar y pagar operaciones negocios fiduciarios,c007 verificar causación ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7026161,2026Q1,T160642,Gestionar novedades,1\. revisar tipo de novedad ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7026161,2026Q1,T160642,Causar y pagar operaciones negocios fiduciarios,aprobar instrucción ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7026161,2026Q1,T160642,Causar y pagar operaciones negocios fiduciarios,enviar a bandeja de tercer nivel ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7026161,2026Q1,T160642,Gestionar novedades,9\. informar al cliente ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7026161,2026Q1,T160642,Causar y pagar operaciones negocios fiduciarios,gestionar correcciones monetarias ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7026161,2026Q1,T160642,Causar y pagar operaciones negocios fiduciarios,clasificar ordenes para aplicativos ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7026161,2026Q1,T160642,Gestionar novedades,informar al cliente ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7026161,2026Q1,T160642,Cumplir órdenes de causación y pago de Negocios Fiduciarios,gestionar error en el cargue ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7026161,2026Q1,T160642,Contingencia,activar la contingencia ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7026161,2026Q1,T160642,Causar y pagar operaciones negocios fiduciarios,m: cumplimiento de los servicios p: administrar parámetros contables y tributarios negocios fiduciar ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7026161,2026Q1,T160642,Gestionar inconsistencias,rechazar orden inconsistente ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7026161,2026Q1,T160642,Contingencia causar y pagar,priorizar pagos ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7026161,2026Q1,T160642,Realizar causación,m: cumplimiento de los servicios p: administrar terceros negocios fiduciarios ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7026161,2026Q1,T160642,Causar y pagar operaciones negocios fiduciarios - PRO - T160642,enviar solicitudes de pago ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7026161,2026Q1,T160642,Causar y pagar operaciones negocios fiduciarios,gestionar aprobación ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7026161,2026Q1,T160642,Gestionar inconsistencias,radicar inconsistencia ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7026161,2026Q1,T160642,Causar y pagar operaciones negocios fiduciarios,c003 validar pertinencia documental ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7026161,2026Q1,T160642,Gestionar correcciones monetarias,registrar perdida económica ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7026161,2026Q1,T160642,Causar y pagar operaciones negocios fiduciarios,gestionar listas de control ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7026161,2026Q1,T160642,Causar y pagar operaciones negocios fiduciarios,c006 revisar pertinencia de tercer nivel ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7026161,2026Q1,T160642,Causar y pagar operaciones negocios fiduciarios - PRO - T160642,enviar a bandeja de tercer nivel ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7026161,2026Q1,T160642,Causar y pagar operaciones negocios fiduciarios,reversar pagos ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7026161,2026Q1,T160642,Realizar ajustes al pago,validar solicitud ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7026161,2026Q1,T160642,Contingencia causar y pagar,activar la contingencia ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7026161,2026Q1,T160642,Causar y pagar operaciones negocios fiduciarios,c005 revisar pertinencia de segundo nivel ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7026161,2026Q1,T160642,Causar y pagar operaciones negocios fiduciarios,clasificar la instrucción ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7026161,2026Q1,T160642,Causar y pagar operaciones negocios fiduciarios,c004 validar pertinencia documental ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7026161,2026Q1,T160642,Realizar causación,m: cumplimiento de los servicios p: administrar información contable de negocios fiduciarios ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7026161,2026Q1,T160642,Causar y pagar operaciones negocios fiduciarios,recibir y clasificar instrucción ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7026161,2026Q1,T160642,Causar y pagar operaciones negocios fiduciarios - PRO - T160642,generar interfaz contable ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7026161,2026Q1,T160642,Causar y pagar operaciones negocios fiduciarios,c006 verificar causación ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7026161,2026Q1,T160642,Cumplir órdenes de causación y pago de Negocios Fiduciarios,reportar error en la solicitud ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7026161,2026Q1,T160642,Realizar pago,ejecutar pago ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7026161,2026Q1,T160642,Contingencia causar y pagar,revisar falla del aplicativo ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7026161,2026Q1,T160642,Contingencia causar y pagar,5\. ejecutar proceso normal ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7026161,2026Q1,T160642,Realizar pago,aprobar pago ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7026161,2026Q1,T160642,Causar y pagar operaciones negocios fiduciarios - PRO - T160642,clasificar la pertinencia de tercer nivel ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7026161,2026Q1,T160642,Realizar causación,c010: monitorear causaciones ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7026161,2026Q1,T160642,Realizar pago,preparar pago ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7026161,2026Q1,T160642,Causar y pagar operaciones negocios fiduciarios,indexar documento nota débito/crédito en oracle ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7026161,2026Q1,T160642,Realizar pago,gestionar inconsistencias ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7026161,2026Q1,T160642,Cumplir órdenes de causación y pago de Negocios Fiduciarios,recibir solicitud ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7026161,2026Q1,T160642,Gestionar listas de control,2.verificar gestión del tercero en horus ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7026161,2026Q1,T160642,Contingencia causar y pagar,4\. priorizar pagos ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7026161,2026Q1,T160642,Cumplir órdenes de causación y pago de Negocios Fiduciarios,realizar ajustes al pago ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7026161,2026Q1,T160642,Gestionar listas de control,registrar gestión y cambiar estado de la alerta ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7026161,2026Q1,T160642,Causar y pagar operaciones negocios fiduciarios - PRO - T160642,descargar y renombrar documentos ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7026161,2026Q1,T160642,Realizar pago,descargar archivo de pagos manuales ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7026161,2026Q1,T160642,Realizar pago,verificar ejecución del pago ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7026161,2026Q1,T160642,Causar y pagar operaciones negocios fiduciarios,enviar soportes de pago ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7026161,2026Q1,T160642,Causar y pagar operaciones negocios fiduciarios,gestionar novedades ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7026161,2026Q1,T160642,Gestionar listas de control,realizar escalamiento del reporte ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7026161,2026Q1,T160642,Contingencia causar y pagar,5\. retornar al proceso normal ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7026161,2026Q1,T160642,Contingencia causar y pagar,1\. identificar falla del aplicativo ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7026161,2026Q1,T160642,Causar y pagar operaciones negocios fiduciarios,revalidar inconsistencia ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7026161,2026Q1,T160642,Causar y pagar operaciones negocios fiduciarios,enviar solicitudes de pago ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7026161,2026Q1,T160642,Causar y pagar operaciones negocios fiduciarios - PRO - T160642,clasificar a pertinencia de tercer nivel ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7026161,2026Q1,T160642,Causar y pagar operaciones negocios fiduciarios,enviar archivo a pagos ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7026161,2026Q1,T160642,Gestionar novedades,8\. rechazar la instrucción ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7026161,2026Q1,T160642,Causar y pagar operaciones negocios fiduciarios,enviar a cumplimiento ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7026161,2026Q1,T160642,Cumplir órdenes de causación y pago de Negocios Fiduciarios,c007: validar reglas de cumplimiento ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7026161,2026Q1,T160642,Causar y pagar operaciones negocios fiduciarios,generar interfaz contable ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7026161,2026Q1,T160642,Causar y pagar operaciones negocios fiduciarios - PRO - T160642,c007 verificar ajustes causación ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7026161,2026Q1,T160642,Causar y pagar operaciones negocios fiduciarios,c008 validar reglas cumplimiento ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7026161,2026Q1,T160642,Gestionar correcciones monetarias,realizar recuperación económica ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7026161,2026Q1,T160642,Gestionar novedades,6\. enviar respuesta de la novedad ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7026161,2026Q1,T160642,Gestionar listas de control,consumir servicio lista de control ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7026161,2026Q1,T160642,Causar y pagar operaciones negocios fiduciarios - PRO - T160642,consultar y descargar soportes de pago ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7026161,2026Q1,T160642,Causar y pagar operaciones negocios fiduciarios,aprobar transacción tercer nivel ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7026161,2026Q1,T160642,Causar y pagar operaciones negocios fiduciarios - PRO - T160642,c002 validar motor de reglas ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7026161,2026Q1,T160642,Causar y pagar operaciones negocios fiduciarios - PRO - T160642,confirmar causación ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7026161,2026Q1,T160642,Cumplir órdenes de causación y pago de Negocios Fiduciarios,indexar documentos a la orden ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7026161,2026Q1,T160642,Cumplir órdenes de causación y pago de Negocios Fiduciarios,c008: realizar cierre diario ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7026161,2026Q1,T160642,Gestionar novedades,3\. gestionar novedad externa ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7026161,2026Q1,T160642,Gestionar correcciones monetarias,m: cumplimiento de los servicios p: procesar pagos de negocios fiduciarios ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7026161,2026Q1,T160642,Realizar ajustes al pago,solicitar recuperación de pérdida económica ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7026161,2026Q1,T160642,Causar y pagar operaciones negocios fiduciarios - PRO - T160642,gestionar aprobación ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7026161,2026Q1,T160642,Gestionar novedades,11\. recibir y validar respuesta ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7026161,2026Q1,T160642,Realizar ajustes al pago,reponer recursos al negocio fiduciario ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7026161,2026Q1,T160642,Realizar ajustes al pago,dar instrucción para el caso ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7026161,2026Q1,T160642,Causar y pagar operaciones negocios fiduciarios,radicar solicitud parámetros ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7026161,2026Q1,T160642,Causar y pagar operaciones negocios fiduciarios,c003 validar motor de reglas ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7026161,2026Q1,T160642,Gestionar novedades,7\. revisar respuesta ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7026161,2026Q1,T160642,Gestionar listas de control,7.reportar resultado a pagos ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7026161,2026Q1,T160642,Gestionar novedades,descartar la instrucción ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7026161,2026Q1,T160642,Causar y pagar operaciones negocios fiduciarios - PRO - T160642,cumplir de forma manual ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7026161,2026Q1,T160642,Cumplir órdenes de causación y pago de Negocios Fiduciarios,c005: realizar pertinencia de tercer nivel (equipo de administración) ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
7026161,2026Q1,T160642,Gestionar novedades,3\. resolver novedad externa ,['T081001'],['ARQ123'],['Ejecutar cuadre contable del producto']
