t1.id_epica,t1.periodo,codigo_proceso,t2.procedimiento,t2.actividad
7056319,2026Q1,T160100,Gestionar Informes y Solicitud de Firmas a las entidades,validar solicitud de autorización de firma o correo 
7056319,2026Q1,T160100,Gestionar Informes y Solicitud de Firmas a las entidades,validar los saldos que presenten diferencias 
7056319,2026Q1,T160100,Gestionar Informes y Solicitud de Firmas a las entidades,solicitar autorización de registro de firma 
7056319,2026Q1,T160100,Gestionar Informes y Solicitud de Firmas a las entidades,remitir informe a la entidad 
7056319,2026Q1,T160100,Gestionar Informes y Solicitud de Firmas a las entidades,recibir y enviar notificación de autorización de firma 
7056319,2026Q1,T160100,Gestionar Informes y Solicitud de Firmas a las entidades,recibir información del certificado de custodia bancoldex y validar saldos 
7056319,2026Q1,T160100,Gestionar Informes y Solicitud de Firmas a las entidades,m: cumplimiento de los servicios p:realizar desembolso de créditos de redescuento 
7056319,2026Q1,T160100,Gestionar Informes y Solicitud de Firmas a las entidades,generar certificación de saldos de entidad solicitante 
7056319,2026Q1,T160100,Gestionar Crédito PADA,verificar si se presentó un prepago parcial durante el segundo año 
7056319,2026Q1,T160100,Gestionar Crédito PADA,gestionar subsidios e incentivos 
7056319,2026Q1,T160100,Gestionar Crédito PADA,calcular valor a cobrar por intereses 
7056319,2026Q1,T160100,Gestionar Crédito PADA,c014: verificar obligaciones pada que requieren aplicación de alivio 
7056319,2026Q1,T160100,Gestionar Crédito PADA,"c013: monitorear prepagos, en el primer y segundo año de alivio pada "
7056319,2026Q1,T160100,Gestionar Comisiones 4G Findeter,validar y contabilizar el cobro de comisión 
7056319,2026Q1,T160100,Gestionar Comisiones 4G Findeter,radicar solicitud 
7056319,2026Q1,T160100,Gestionar Comisiones 4G Findeter,c029: validar y contabilizar el cobro de comisión 
7056319,2026Q1,T160100,Administrar servicios y asesorias Outsourcing,verificar outsourcing 
7056319,2026Q1,T160100,Administrar servicios y asesorias Outsourcing,verificar el correcto diligenciamiento del formato de visita 
7056319,2026Q1,T160100,Administrar servicios y asesorias Outsourcing,validar y enviar fuicc 
7056319,2026Q1,T160100,Administrar servicios y asesorias Outsourcing,solicitar la programación de las visita al outsourcing 
7056319,2026Q1,T160100,Administrar servicios y asesorias Outsourcing,solicitar documentación 
7056319,2026Q1,T160100,Administrar servicios y asesorias Outsourcing,separar por tipo de novedad 
7056319,2026Q1,T160100,Administrar servicios y asesorias Outsourcing,revisar el seguimiento sobre el cronograma de los asesores 
7056319,2026Q1,T160100,Administrar servicios y asesorias Outsourcing,remitir informes de desembolso al outsourcing 
7056319,2026Q1,T160100,Administrar servicios y asesorias Outsourcing,remitir apelación 
7056319,2026Q1,T160100,Administrar servicios y asesorias Outsourcing,recibir y verifiocar la documentación solicitada 
7056319,2026Q1,T160100,Administrar servicios y asesorias Outsourcing,recibir y gestionar solicitud 
7056319,2026Q1,T160100,Administrar servicios y asesorias Outsourcing,recibir respuesta de la investigación icr 
7056319,2026Q1,T160100,Administrar servicios y asesorias Outsourcing,recibir relación de la facturación enviada por el outsourcing 
7056319,2026Q1,T160100,Administrar servicios y asesorias Outsourcing,recibir e identificar solicitudes para control de inversión 
7056319,2026Q1,T160100,Administrar servicios y asesorias Outsourcing,realizar seguimiento a fuicc 
7056319,2026Q1,T160100,Administrar servicios y asesorias Outsourcing,realizar la consulta de la documentación 
7056319,2026Q1,T160100,Administrar servicios y asesorias Outsourcing,realizar la aprobación del fuicc 
7056319,2026Q1,T160100,Administrar servicios y asesorias Outsourcing,realizar gestión 
7056319,2026Q1,T160100,Administrar servicios y asesorias Outsourcing,radicar solicitud de beneficiarios de icr 
7056319,2026Q1,T160100,Administrar servicios y asesorias Outsourcing,radicar fallo al outsourcing 
7056319,2026Q1,T160100,Administrar servicios y asesorias Outsourcing,otorgar icr al cliente 
7056319,2026Q1,T160100,Administrar servicios y asesorias Outsourcing,m: gestión de servicios corporativos p:gestionar requerimientos institucionales y corporativos 
7056319,2026Q1,T160100,Administrar servicios y asesorias Outsourcing,m: gestión de servicios corporativos p: gestionar requerimientos institucionales y corporativos 
7056319,2026Q1,T160100,Administrar servicios y asesorias Outsourcing,m: gestión de la relación con clientes p: recibir requerimiento de clientes 
7056319,2026Q1,T160100,Administrar servicios y asesorias Outsourcing,m: cumplimiento de los servicios p:gestionar novedades de cartera de financiación 
7056319,2026Q1,T160100,Administrar servicios y asesorias Outsourcing,m: cumplimiento de los servicios p:ejecutar mantenimientos de cartera comercial y fomento 
7056319,2026Q1,T160100,Administrar servicios y asesorias Outsourcing,m: cumplimiento de los servicios p: ejecutar mantenimientos de cartera comercial y fomento 
7056319,2026Q1,T160100,Administrar servicios y asesorias Outsourcing,ingresar clientes al aplicativo icr 
7056319,2026Q1,T160100,Administrar servicios y asesorias Outsourcing,informar al comercial 
7056319,2026Q1,T160100,Administrar servicios y asesorias Outsourcing,informar al cliente el concepto emitido por finagro 
7056319,2026Q1,T160100,Administrar servicios y asesorias Outsourcing,informar a gerencia atención al cliente respuesta de icr 
7056319,2026Q1,T160100,Administrar servicios y asesorias Outsourcing,identificar posibles créditos a enviar en el informe 
7056319,2026Q1,T160100,Administrar servicios y asesorias Outsourcing,generar informe de desembolso al outsourcing 
7056319,2026Q1,T160100,Administrar servicios y asesorias Outsourcing,enviar solicitud para ingresar al outsourcing 
7056319,2026Q1,T160100,Administrar servicios y asesorias Outsourcing,enviar notificación al outsourcing 
7056319,2026Q1,T160100,Administrar servicios y asesorias Outsourcing,enviar formatos a finagro 
7056319,2026Q1,T160100,Administrar servicios y asesorias Outsourcing,enviar documentos a custodia 
7056319,2026Q1,T160100,Administrar servicios y asesorias Outsourcing,elaborar y enviar carta de respuesta del requerimiento 
7056319,2026Q1,T160100,Administrar servicios y asesorias Outsourcing,devolver fiucc 
7056319,2026Q1,T160100,Administrar servicios y asesorias Outsourcing,c033: validar la facturación entregada por el outsourcing 
7056319,2026Q1,T160100,Administrar servicios y asesorias Outsourcing,c031: realizar la validación de los valores a pagar 
7056319,2026Q1,T160100,Administrar servicios y asesorias Outsourcing,c030: autorizar abono del icr al crédito 
7056319,2026Q1,T160100,Administrar servicios y asesorias Outsourcing,c026: verificar las solicitudes de visitas programadas 
7056319,2026Q1,T160100,Administrar servicios y asesorias Outsourcing,c025: verificar la documentación recibida para proceso icr 
7056319,2026Q1,T160100,Administrar servicios y asesorias Outsourcing,analizar respuesta emitida por finagro de icr 
7056319,2026Q1,T160100,Administrar servicios y asesorias Outsourcing,analizar fallo de finagro de proceeso investigativo 
7056319,2026Q1,T160100,Administrar servicios y asesorias Outsourcing,actualizar estado en el aplicativo icr 
7056319,2026Q1,T160100,Administrar servicios y asesorias Outsourcing,actualizar el sistema icr y xipe con la respuesta enviada a finagro 
7056319,2026Q1,T160100,Administrar cartera activa y pasiva,gestionar solicitud de modificación de condiciones del crédito 
7056319,2026Q1,T160100,Administrar cartera activa y pasiva,gestionar crédito línea bancoldex aprogresar 
7056319,2026Q1,T160100,Administrar cartera activa y pasiva,gestionar crédito capitalizable 
7056319,2026Q1,T160100,Administrar cartera activa y pasiva,gestionar comisiones 4g findeter 
7056319,2026Q1,T160100,Administrar cartera activa y pasiva,gestionar cancelación y prepago parcial 
7056319,2026Q1,T160100,Gestionar vencimientos y novedades,validar la diferencia 
7056319,2026Q1,T160100,Gestionar vencimientos y novedades,solicitar la verificación de los pagos realizados 
7056319,2026Q1,T160100,Gestionar vencimientos y novedades,solicitar ajustes y mantenimientos créditos en pesos 
7056319,2026Q1,T160100,Gestionar vencimientos y novedades,notificar inconsistencia 
7056319,2026Q1,T160100,Gestionar vencimientos y novedades,m: cumplimiento de los servicios p: gestionar novedades de cartera de financiación 
7056319,2026Q1,T160100,Gestionar vencimientos y novedades,m: cumplimiento de los servicios p: elaborar conciliación contable financiación y consumo 
7056319,2026Q1,T160100,Gestionar vencimientos y novedades,m: cumplimiento de los servicios p: ejecutar mantenimientos de cartera comercial y fomento 
7056319,2026Q1,T160100,Gestionar vencimientos y novedades,gestionar comisiones 4g 
7056319,2026Q1,T160100,Gestionar vencimientos y novedades,elaborar orden de pago 
7056319,2026Q1,T160100,Gestionar vencimientos y novedades,descargar información de vencimiento y novedades de entidad 
7056319,2026Q1,T160100,Gestionar vencimientos y novedades,conciliar obligaciones por calidad de datos y saldos cuentas banco 
7056319,2026Q1,T160100,Gestionar vencimientos y novedades,c007-sox: conciliar las obligaciones con las entidades de redescuento 
7056319,2026Q1,T160100,Gestionar vencimientos y novedades,c004-sox: revisar pagos vencimientos y novedades redescuento 
7056319,2026Q1,T160100,Gestionar vencimientos y novedades,c004-sox: aprobar pagos vencimientos y novedades redescuento 
7056319,2026Q1,T160100,Gestionar vencimientos y novedades,c003: verificar la información de vencimiento y novedades enviada por la entidad y a que producto pertenece 
7056319,2026Q1,T160100,Gestionar subsidios  Incentivos,verificar y gestionar inconsistencia 
7056319,2026Q1,T160100,Gestionar subsidios  Incentivos,recibir subsidios o incentivos de finagro 
7056319,2026Q1,T160100,Gestionar subsidios  Incentivos,notificar beneficio o subsidio 
7056319,2026Q1,T160100,Gestionar subsidios  Incentivos,m: cumplimiento de los servicios p: elaborar conciliación contable financiación y consumo 
7056319,2026Q1,T160100,Gestionar subsidios  Incentivos,m: cumplimiento de los servicios p: ejecutar mantenimientos de cartera comercial y fomento 
7056319,2026Q1,T160100,Gestionar subsidios  Incentivos,contabilizar subsidios o incentivos 
7056319,2026Q1,T160100,Gestionar subsidios  Incentivos,contabilizar subsidios 
7056319,2026Q1,T160100,Gestionar subsidios  Incentivos,cancelar cuenta por cobrar generada por el sistema 
7056319,2026Q1,T160100,Gestionar subsidios  Incentivos,c009: verificar el cierre de las cuentas contables 
7056319,2026Q1,T160100,Gestionar solicitud de modificación  de condiciones de crédito,validar la respuesta de la entidad y notificar al comercial 
7056319,2026Q1,T160100,Gestionar solicitud de modificación  de condiciones de crédito,tramitar firma del otrosí por parte del cliente 
7056319,2026Q1,T160100,Gestionar solicitud de modificación  de condiciones de crédito,solicitar mantenimiento por reestructuración o prorronga 
7056319,2026Q1,T160100,Gestionar solicitud de modificación  de condiciones de crédito,solicitar a la sucursal corregir la documentación 
7056319,2026Q1,T160100,Gestionar solicitud de modificación  de condiciones de crédito,recibir otrosí digitalizado 
7056319,2026Q1,T160100,Gestionar solicitud de modificación  de condiciones de crédito,notificar a la sucursal 
7056319,2026Q1,T160100,Gestionar solicitud de modificación  de condiciones de crédito,m: cumplimiento de los servicios p: ejecutar mantenimientos de cartera comercial y fomento 
7056319,2026Q1,T160100,Gestionar solicitud de modificación  de condiciones de crédito,c011-sox: verificar y aprobar la solicitud de reestructuración o modificación 
7056319,2026Q1,T160100,Gestionar solicitud de modificación  de condiciones de crédito,c010: recibir solicitud de modificación de las condiciones de crédito 
7056319,2026Q1,T160100,Gestionar crédito capitalizable,validar la documentación con las condiciones del crédito a capitalizar 
7056319,2026Q1,T160100,Gestionar crédito capitalizable,solicitar marcación en el crédito 
7056319,2026Q1,T160100,Gestionar crédito Línea Bancoldex Aprogresar,verificar la aplicación del beneficio 
7056319,2026Q1,T160100,Gestionar crédito Línea Bancoldex Aprogresar,solicitar la aplicación del incentivo ibc en la parte activa y pasiva 
7056319,2026Q1,T160100,Gestionar crédito Línea Bancoldex Aprogresar,solicitar aprobación de la transacción contable del incentivo ibc 
7056319,2026Q1,T160100,Gestionar crédito Línea Bancoldex Aprogresar,recibir solicitud de beneficio aprogresar 
7056319,2026Q1,T160100,Gestionar crédito Línea Bancoldex Aprogresar,realizar los ajustes a la contabilidad 
7056319,2026Q1,T160100,Gestionar crédito Línea Bancoldex Aprogresar,m: cumplimiento de los servicios p:ejecutar mantenimientos de cartera comercial y fomento 
7056319,2026Q1,T160100,Gestionar crédito Línea Bancoldex Aprogresar,informar el rechazo de la solicitud al gerente de sucursal 
7056319,2026Q1,T160100,Gestionar crédito Línea Bancoldex Aprogresar,ejecutar query de los créditos de la línea aprogresar 
7056319,2026Q1,T160100,Gestionar crédito Línea Bancoldex Aprogresar,diligenciar solicitud de beneficio en banca electrónica 
7056319,2026Q1,T160100,Gestionar crédito Línea Bancoldex Aprogresar,diligenciar archivo de seguimiento beneficio aprogresar 
7056319,2026Q1,T160100,Gestionar crédito Línea Bancoldex Aprogresar,consultar datos del cliente al quele corresponde el incentivo ibc 
7056319,2026Q1,T160100,Gestionar cancelación y prepago parcial,remitir información de abonos y cancelaciones a la entidad 
7056319,2026Q1,T160100,Gestionar cancelación y prepago parcial,notificar al área que realizó la solicitud 
7056319,2026Q1,T160100,Gestionar cancelación y prepago parcial,identificar créditos castigados 
7056319,2026Q1,T160100,Gestionar cancelación y prepago parcial,diligenciar planilla de seguimiento prepagos 
7056319,2026Q1,T160100,Gestionar cancelación y prepago parcial,devolver a digitador 
7056319,2026Q1,T160100,Gestionar Informes y Solicitud de Firmas a las entidades,verificar que tipo de informe se debe generar 
7056319,2026Q1,T160100,Gestionar Informes y Solicitud de Firmas a las entidades,generar certificación de calificación a la entidad solicitante 
7056319,2026Q1,T160100,Gestionar Crédito PADA,validar si se encuentra en trámite la solicitud de disminución de plazo 
7056319,2026Q1,T160100,Gestionar Crédito PADA,m: cumplimiento de los servicios p: ejecutar mantenimientos de cartera comercial y fomento 
7056319,2026Q1,T160100,Gestionar Crédito PADA,gestionar vencimientos y novedades 
7056319,2026Q1,T160100,Gestionar Crédito PADA,gestionar la corrección de las inconsistencias 
7056319,2026Q1,T160100,Gestionar Crédito PADA,c015: validar que la aplicación de l alivio esté correcta 
7056319,2026Q1,T160100,Gestionar Crédito PADA,aplicar alivio en el crédito 
7056319,2026Q1,T160100,Gestionar Comisiones 4G Findeter,verificar solicitud recibida 
7056319,2026Q1,T160100,Gestionar Comisiones 4G Findeter,recibir cuentas de cobro de findeter 
7056319,2026Q1,T160100,Gestionar Comisiones 4G Findeter,realizar mantenimiento a la comisión 
7056319,2026Q1,T160100,Gestionar Comisiones 4G Findeter,identificar tipo de comisión 
7056319,2026Q1,T160100,Gestionar Comisiones 4G Findeter,gestionar vencimientos y novedades pesos y dólares y conciliación de calidad 
7056319,2026Q1,T160100,Gestionar Comisiones 4G Findeter,devolver solicitud 
7056319,2026Q1,T160100,Administrar servicios y asesorias Outsourcing,verificar solicitud de documentos adicionales icr y requerimientos finagro 
7056319,2026Q1,T160100,Administrar servicios y asesorias Outsourcing,verificar presupuesto 
7056319,2026Q1,T160100,Administrar servicios y asesorias Outsourcing,validar la aplicación del icr al crédito 
7056319,2026Q1,T160100,Administrar servicios y asesorias Outsourcing,solicitar aprobación de la factura 
7056319,2026Q1,T160100,Administrar servicios y asesorias Outsourcing,solicitar abono del icr al crédito 
7056319,2026Q1,T160100,Administrar servicios y asesorias Outsourcing,separar y archivar los formatos que se enviaran en la muestra 
7056319,2026Q1,T160100,Administrar servicios y asesorias Outsourcing,remitir informe de proceso investigativo 
7056319,2026Q1,T160100,Administrar servicios y asesorias Outsourcing,recibir y verificar prorrogas 
7056319,2026Q1,T160100,Administrar servicios y asesorias Outsourcing,recibir y analizar el motivo de reclamo del icr 
7056319,2026Q1,T160100,Administrar servicios y asesorias Outsourcing,recibir solicitud del outsourcing 
7056319,2026Q1,T160100,Administrar servicios y asesorias Outsourcing,recibir factura del outsourcing 
7056319,2026Q1,T160100,Administrar servicios y asesorias Outsourcing,realizar pago del reintegro 
7056319,2026Q1,T160100,Administrar servicios y asesorias Outsourcing,realizar el pago 
7056319,2026Q1,T160100,Administrar servicios y asesorias Outsourcing,realizar actualización actividad ajustar credito en bizagi 
7056319,2026Q1,T160100,Administrar servicios y asesorias Outsourcing,notificar inconsistencia 
7056319,2026Q1,T160100,Administrar servicios y asesorias Outsourcing,notificar al outsourcing las inconsistencias 
7056319,2026Q1,T160100,Administrar servicios y asesorias Outsourcing,m: soporte organizacional p: procesar pago de factura de proveedores 
7056319,2026Q1,T160100,Administrar servicios y asesorias Outsourcing,m: gestión de servicios coportativos p:gestionar requerimientos institucionales y corporativos 
7056319,2026Q1,T160100,Administrar servicios y asesorias Outsourcing,m: gestión de servicios coportativos p: gestionar requerimientos institucionales y corporativos 
7056319,2026Q1,T160100,Administrar servicios y asesorias Outsourcing,m: gestión de la relación con clientes p:responder requeriminetos de clientes 
7056319,2026Q1,T160100,Administrar servicios y asesorias Outsourcing,m: gestión de la relación con clientes p:responder requerimientos de clientes 
7056319,2026Q1,T160100,Administrar servicios y asesorias Outsourcing,m: gestión de la relación con clientes p:recibir requerimiento de clientes 
7056319,2026Q1,T160100,Administrar servicios y asesorias Outsourcing,m: cumplimiento de los servicios p:solicitar desembolso 
7056319,2026Q1,T160100,Administrar servicios y asesorias Outsourcing,m: cumplimiento de los servicios p: solicitar desembolso 
7056319,2026Q1,T160100,Administrar servicios y asesorias Outsourcing,m: cumplimiento de los servicios p: gestionar novedades de cartera de financiación 
7056319,2026Q1,T160100,Administrar servicios y asesorias Outsourcing,ingresar factura al aplicativo sap 
7056319,2026Q1,T160100,Administrar servicios y asesorias Outsourcing,informar a la sucursal el comcepto emitido 
7056319,2026Q1,T160100,Administrar servicios y asesorias Outsourcing,identificar outsourcing solicitud icr 
7056319,2026Q1,T160100,Administrar servicios y asesorias Outsourcing,gestionar y enviar encuestas 
7056319,2026Q1,T160100,Administrar servicios y asesorias Outsourcing,generar informes de monitoreo 
7056319,2026Q1,T160100,Administrar servicios y asesorias Outsourcing,generar informe gerencia de sistemas de infomación financiera 
7056319,2026Q1,T160100,Administrar servicios y asesorias Outsourcing,generar alerta 
7056319,2026Q1,T160100,Administrar servicios y asesorias Outsourcing,elaborar informe de indicadores 
7056319,2026Q1,T160100,Administrar servicios y asesorias Outsourcing,ejecutar fallo 
7056319,2026Q1,T160100,Administrar servicios y asesorias Outsourcing,cargar planificaciones a bizagi beg 
7056319,2026Q1,T160100,Administrar servicios y asesorias Outsourcing,c032: aprobar factura del outsourcing 
7056319,2026Q1,T160100,Administrar servicios y asesorias Outsourcing,c027: verificar fuicc 
7056319,2026Q1,T160100,Administrar servicios y asesorias Outsourcing,afectar póliza del outsourcing 
7056319,2026Q1,T160100,Administrar servicios y asesorias Outsourcing,actualizar el sistema icr con la respuesta enviada a finagro 
7056319,2026Q1,T160100,Administrar servicios y asesorias Outsourcing,actualizar aplicativo icr 
7056319,2026Q1,T160100,Administrar cartera activa y pasiva,m:gestión financiera p:negociar y administrar operaciones de tesorería posición propia 
7056319,2026Q1,T160100,Administrar cartera activa y pasiva,identificar el tipo de novedad que presenta el crédito 
7056319,2026Q1,T160100,Administrar cartera activa y pasiva,gestionar vencimientos y novedades pesos y dólares y conciliación de calidad 
7056319,2026Q1,T160100,Administrar cartera activa y pasiva,gestionar subsidios / incentivos 
7056319,2026Q1,T160100,Administrar cartera activa y pasiva,gestionar informes y solicitud de firmas a las entidades 
7056319,2026Q1,T160100,Administrar cartera activa y pasiva,gestionar crédito pada 
7023712,2026Q1,T160107,Analizar cheques devueltos cartera,devolver y reversar pago en as400 
7023712,2026Q1,T160107,Recibir y Pagar Otras Comisiones,validar información para aprobar transacción 
7023712,2026Q1,T160107,Recibir y Pagar Otras Comisiones,validar información para aplicación en wolf 
7023712,2026Q1,T160107,Recibir y Pagar Otras Comisiones,recibir pago de comisión del cliente 
7023712,2026Q1,T160107,Recibir y Pagar Otras Comisiones,realizar causacion comision 
7023712,2026Q1,T160107,Recibir y Pagar Otras Comisiones,radicar soporte de comisión a gerencia financiación 
7023712,2026Q1,T160107,Recibir y Pagar Otras Comisiones,capturar transaccion de comision 
7023712,2026Q1,T160107,Recibir abonos de cartera por procesos automáticos,recibir archivo de nómina por el as400 
7023712,2026Q1,T160107,Recibir abonos de cartera por procesos automáticos,recibir archivo de entidad que abona 
7023712,2026Q1,T160107,Recibir abonos de cartera por procesos automáticos,radicar incidente 
7023712,2026Q1,T160107,Recibir abonos de cartera por procesos automáticos,m: gestión financiera p: procesar información financiera depósitos 
7023712,2026Q1,T160107,Recibir abonos de cartera por procesos automáticos,identificar si la solicitud de débito automático es generada por el aplicativo de cartera 
7023712,2026Q1,T160107,Recibir abonos de cartera por procesos automáticos,identificar saldo disponible cuenta de ahorros 
7023712,2026Q1,T160107,Recibir abonos de cartera por procesos automáticos,identificar préstamos con facturas pendientes por pagar 
7023712,2026Q1,T160107,Recibir abonos de cartera por procesos automáticos,identificar en el sistema el saldo disponible en la cuenta corriente 
7023712,2026Q1,T160107,Recibir abonos de cartera por procesos automáticos,generar contabilidad para pagos 
7023712,2026Q1,T160107,Recibir abonos de cartera por procesos automáticos,c020: verificar la ejecución y adecuada aplicación de débitos automáticos 
7023712,2026Q1,T160107,Recibir abonos de cartera por procesos automáticos,c003: validar si la cuenta inscrita es una cuenta de ahorros 
7023712,2026Q1,T160107,Recibir abonos de cartera por procesos automáticos,aplicar pago 
7023712,2026Q1,T160107,Recibir abonos de cartera por procesos automáticos,aplicar abono a los préstamos 
7023712,2026Q1,T160107,Recibir abonos de cartera por procesos automáticos,afectar cuentas 
7023712,2026Q1,T160107,Recibir abonos de cartera por procesos automáticos,actualizar el archivo de transacciones de cartera 
7023712,2026Q1,T160107,Recibir abonos de cartera por canal virtual,seleccionar la opción de pagos del menú principal de gestiontel 
7023712,2026Q1,T160107,Recibir abonos de cartera por canal virtual,seleccionar el crédito a abonar 
7023712,2026Q1,T160107,Recibir abonos de cartera por canal virtual,m: cumplimiento de servicios p: recibir abonos de cartera 
7023712,2026Q1,T160107,Recibir abonos de cartera por canal virtual,m: cumplimiento de servicios p: recaudar transacciones canales virtuales 
7023712,2026Q1,T160107,Recibir abonos de cartera por canal virtual,ingresar a la sucursal virtual 
7023712,2026Q1,T160107,Recibir abonos de cartera por canal virtual,contabilizar el pago 
7023712,2026Q1,T160107,Recibir abonos de cartera por canal virtual,confirmar la transacción 
7023712,2026Q1,T160107,Recibir abonos de cartera,reportar excluidos a nequi 
7023712,2026Q1,T160107,Recibir abonos de cartera,recibir abonos de cartera por procesos automáticos 
7023712,2026Q1,T160107,Recibir abonos de cartera,radicar solicitud 
7023712,2026Q1,T160107,Recibir abonos de cartera,identificar y realizar correcciones correspondientes 
7023712,2026Q1,T160107,Recibir abonos de cartera,identificar el origen de pago 
7023712,2026Q1,T160107,Recibir abonos de cartera,gestionar obligaciones a castigar 
7023712,2026Q1,T160107,Recibir abonos de cartera,excluir de la base 
7023712,2026Q1,T160107,Recibir abonos de cartera,corregir inconsistencias del archivo 
7023712,2026Q1,T160107,Recibir abonos de cartera,cargar al sistema el archivo con las obligaciones a castigar 
7023712,2026Q1,T160107,Recibir abonos de cartera,c009: validar la información que llega al sistema de castigos 
7023712,2026Q1,T160107,Recibir abonos de cartera,c006: verificar condiciones para reintegros 
7023712,2026Q1,T160107,Recibir abonos de cartera,c001–sox: validar condiciones y procesar la solicitud 
7023712,2026Q1,T160107,Recibir abonos de cartera,aprobar transacción ágil 
7023712,2026Q1,T160107,Recibir abonos de cartera,aplicar el abono automaticamente 
7023712,2026Q1,T160107,Recibir abonos de cartera,aplicar abono de forma especial 
7023712,2026Q1,T160107,Recibir Pagos de Cartera por Proceso Automático,verificar si la obligación se encuentra vencida 
7023712,2026Q1,T160107,Recibir Pagos de Cartera por Proceso Automático,recibir archivo de nómina por el as400 
7023712,2026Q1,T160107,Recibir Pagos de Cartera por Proceso Automático,radicar incidente 
7023712,2026Q1,T160107,Recibir Pagos de Cartera por Proceso Automático,m: gestión financiera p: procesar información financiera depósitos 
7023712,2026Q1,T160107,Recibir Pagos de Cartera por Proceso Automático,identificar préstamos con facturas pendientes por pagar 
7023712,2026Q1,T160107,Recibir Pagos de Cartera por Proceso Automático,generar lectura y actualizar archivo de saldos 
7023712,2026Q1,T160107,Recibir Pagos de Cartera por Proceso Automático,generar contabilidad para pagos 
7023712,2026Q1,T160107,Recibir Pagos de Cartera por Proceso Automático,c020: verificar la ejecución y adecuada aplicación de débitos automáticos 
7023712,2026Q1,T160107,Recibir Pagos de Cartera por Proceso Automático,aplicar pago 
7023712,2026Q1,T160107,Recibir Pagos de Cartera por Proceso Automático,actualizar el archivo de rechazos 
7023712,2026Q1,T160107,Recibir Pago por Canal  Telefónico y Físico,seleccionar opción reimplimir 
7023712,2026Q1,T160107,Recibir Pago por Canal  Telefónico y Físico,seleccionar la opción de pago 
7023712,2026Q1,T160107,Recibir Pago por Canal  Telefónico y Físico,seleccionar el crédito a abonar 
7023712,2026Q1,T160107,Recibir Pago por Canal  Telefónico y Físico,rechazar operación 
7023712,2026Q1,T160107,Recibir Pago por Canal  Telefónico y Físico,realizar la reversión de la operación 
7023712,2026Q1,T160107,Recibir Pago por Canal  Telefónico y Físico,radicar incidente 
7023712,2026Q1,T160107,Recibir Pago por Canal  Telefónico y Físico,m: cumplimiento de servicios p: desembolsar cartera a través de líneas virtuales 
7023712,2026Q1,T160107,Recibir Pago por Canal  Telefónico y Físico,entregar comprobante cliente/usuario y solicitar verificación 
7023712,2026Q1,T160107,Recibir Pago por Canal  Telefónico y Físico,confirmar la información con el cliente/usuario 
7023712,2026Q1,T160107,Recibir Pago por Canal  Telefónico y Físico,c016: bloquear cupo de líneas virtuales por pago en cheque 
7023712,2026Q1,T160107,Recibir Pago por Canal  Telefónico y Físico,c004: verificar la información del crédito a abonar con el cliente 
7023712,2026Q1,T160107,Recibir Pago por Canal  Telefónico y Físico,archivar documentación en el casillero 
7023712,2026Q1,T160107,Recibir Abonos de Credipago,verificar si los recursos fueron abonados a credipago 
7023712,2026Q1,T160107,Recibir Abonos de Credipago,reintentar procesar la transacción 
7023712,2026Q1,T160107,Recibir Abonos de Credipago,recibir los parámetros del canal origen del pago e iniciar escritura en el log 
7023712,2026Q1,T160107,Recibir Abonos de Credipago,rechazar la transacción 
7023712,2026Q1,T160107,Recibir Abonos de Credipago,procesar la transacción de reverso 
7023712,2026Q1,T160107,Recibir Abonos de Credipago,m: cumplimiento de servicios p: recaudar transacciones canales virtuales 
7023712,2026Q1,T160107,Recibir Abonos de Credipago,m: cumplimiento de servicios p: efectuar pagos automáticos - pab 
7023712,2026Q1,T160107,Recibir Abonos de Credipago,m: cumplimiento de los servicios p: generar informes de préstamos 
7023712,2026Q1,T160107,Recibir Abonos de Credipago,ingresar la transacción a la cola de datos de salida 
7023712,2026Q1,T160107,Recibir Abonos de Credipago,ingresar la transacción a la cola de datos de entrada 
7023712,2026Q1,T160107,Recibir Abonos de Credipago,ingresar la parametrización operativa de canales 
7023712,2026Q1,T160107,Recibir Abonos de Credipago,enviar parámetros de la transacción al aplicativo préstamos 
7023712,2026Q1,T160107,Recibir Abonos de Credipago,entregar al canal origen el total de transacciones procesadas durante el día 
7023712,2026Q1,T160107,Recibir Abonos de Credipago,dar respuesta al canal 
7023712,2026Q1,T160107,Recibir Abonos de Credipago,consultar si la transacción es un pago recibido o si el canal solicitó una reversión 
7023712,2026Q1,T160107,Recibir Abonos de Credipago,consultar el estado de la transacción sujeta a reversión 
7023712,2026Q1,T160107,Recibir Abonos de Credipago,aplicar pagos a la cartera 
7023712,2026Q1,T160107,Recibir Abonos de Credipago,aplicar abono a cartera y escribir en el archivo de transacciones 
7023712,2026Q1,T160107,Recibir Abonos de Credipago,aplicar abono a cartera 
7023712,2026Q1,T160107,Recibir Abonos de Credipago,actualizar en el archivo de reversos el resultado de la reversión 
7023712,2026Q1,T160107,Recibir Abonos de Cartera a través de sucursal física,realizar la reversión de la operación 
7023712,2026Q1,T160107,Recibir Abonos de Cartera a través de sucursal física,informar la inconsistencia presentada al cliente/usuario 
7023712,2026Q1,T160107,Recibir Abonos de Cartera a través de sucursal física,imprimir el comprobante de la operación 
7023712,2026Q1,T160107,Recibir Abonos de Cartera a través de sucursal física,confirmar la información con el cliente/usuario 
